FIPS,Area Name,Census Tract,Total Population:,Total: White,Total: Black,Total: AmerIndian,Total: Asian,Total: Hawaiian and PacIslander,Total: Other,Total: Mixed,% Total: White,% Total: Black,% Total: AmerIndian,% Total: Asian,% Total: Hawaiian and PacIslander,% Total: Other,% Total: Mixed,Total: Not Hispanic or Latino,Total: Hispanic or Latino,% Total: Not Hispanic or Latino,% Total: Hispanic or Latino
6037433102,Census Tract 4331.02,433102,5348,1125,0,0,2241,60,1922,0,21.04,0,0,41.9,1.12,35.94,0,2316,3032,43.31,56.69
6037433200,Census Tract 4332,433200,6246,2278,46,0,1742,107,2026,47,36.47,0.74,0,27.89,1.71,32.44,0.75,2368,3878,37.91,62.09
6037433302,Census Tract 4333.02,433302,1530,755,59,0,234,0,476,6,49.35,3.86,0,15.29,0,31.11,0.39,325,1205,21.24,78.76
6037433304,Census Tract 4333.04,433304,5063,2170,53,250,1298,0,964,328,42.86,1.05,4.94,25.64,0,19.04,6.48,1565,3498,30.91,69.09
6037433305,Census Tract 4333.05,433305,4582,1578,18,17,1531,29,1164,245,34.44,0.39,0.37,33.41,0.63,25.4,5.35,1635,2947,35.68,64.32
6037433306,Census Tract 4333.06,433306,3136,1385,58,14,848,61,706,64,44.16,1.85,0.45,27.04,1.95,22.51,2.04,996,2140,31.76,68.24
6037433307,Census Tract 4333.07,433307,3193,1163,6,129,1024,0,765,106,36.42,0.19,4.04,32.07,0,23.96,3.32,1197,1996,37.49,62.51
6037433401,Census Tract 4334.01,433401,3405,1438,12,34,905,21,964,31,42.23,0.35,1,26.58,0.62,28.31,0.91,1028,2377,30.19,69.81
6037433402,Census Tract 4334.02,433402,4713,2113,12,49,749,59,1538,193,44.83,0.25,1.04,15.89,1.25,32.63,4.1,1118,3595,23.72,76.28
6037433403,Census Tract 4334.03,433403,4882,1728,25,0,922,26,2181,0,35.4,0.51,0,18.89,0.53,44.67,0,968,3914,19.83,80.17
6037433501,Census Tract 4335.01,433501,1949,857,0,0,105,0,955,32,43.97,0,0,5.39,0,49,1.64,119,1830,6.11,93.89
6037433503,Census Tract 4335.03,433503,3269,1449,0,0,751,0,1059,10,44.33,0,0,22.97,0,32.4,0.31,795,2474,24.32,75.68
6037433504,Census Tract 4335.04,433504,4802,1598,70,0,1099,162,1802,71,33.28,1.46,0,22.89,3.37,37.53,1.48,1337,3465,27.84,72.16
6037433601,Census Tract 4336.01,433601,5066,647,0,0,3312,0,1107,0,12.77,0,0,65.38,0,21.85,0,3434,1632,67.79,32.21
6037433602,Census Tract 4336.02,433602,2896,305,0,0,1857,0,709,25,10.53,0,0,64.12,0,24.48,0.86,1951,945,67.37,32.63
6037433700,Census Tract 4337,433700,3684,1919,0,62,466,0,1162,75,52.09,0,1.68,12.65,0,31.54,2.04,553,3131,15.01,84.99
6037433801,Census Tract 4338.01,433801,5944,2689,11,138,490,0,2515,101,45.24,0.19,2.32,8.24,0,42.31,1.7,606,5338,10.2,89.8
6037433802,Census Tract 4338.02,433802,3362,1648,63,34,624,0,928,65,49.02,1.87,1.01,18.56,0,27.6,1.93,965,2397,28.7,71.3
6037433901,Census Tract 4339.01,433901,6032,2835,43,236,1209,8,1548,153,47,0.71,3.91,20.04,0.13,25.66,2.54,1325,4707,21.97,78.03
6037433902,Census Tract 4339.02,433902,3284,1552,0,70,433,0,1204,25,47.26,0,2.13,13.19,0,36.66,0.76,548,2736,16.69,83.31
6037434001,Census Tract 4340.01,434001,4410,2232,6,35,732,0,1345,60,50.61,0.14,0.79,16.6,0,30.5,1.36,877,3533,19.89,80.11
6037434003,Census Tract 4340.03,434003,4717,2292,17,5,692,0,1638,73,48.59,0.36,0.11,14.67,0,34.73,1.55,851,3866,18.04,81.96
6037434004,Census Tract 4340.04,434004,3039,1433,5,0,189,0,1323,89,47.15,0.16,0,6.22,0,43.53,2.93,234,2805,7.7,92.3
6037460000,Census Tract 4600,460000,4421,2930,57,10,1134,0,99,191,66.27,1.29,0.23,25.65,0,2.24,4.32,3708,713,83.87,16.13
6037460100,Census Tract 4601,460100,6196,4118,720,20,543,0,133,662,66.46,11.62,0.32,8.76,0,2.15,10.68,5293,903,85.43,14.57
6037460200,Census Tract 4602,460200,5861,2396,1955,0,493,54,646,317,40.88,33.36,0,8.41,0.92,11.02,5.41,4738,1123,80.84,19.16
6037460301,Census Tract 4603.01,460301,4845,2271,1769,59,295,0,193,258,46.87,36.51,1.22,6.09,0,3.98,5.33,4058,787,83.76,16.24
6037460302,Census Tract 4603.02,460302,4221,2091,1213,0,166,0,621,130,49.54,28.74,0,3.93,0,14.71,3.08,2208,2013,52.31,47.69
6037460401,Census Tract 4604.01,460401,985,377,283,0,45,10,243,27,38.27,28.73,0,4.57,1.02,24.67,2.74,586,399,59.49,40.51
6037460501,Census Tract 4605.01,460501,5614,3069,0,0,2072,0,54,419,54.67,0,0,36.91,0,0.96,7.46,5221,393,93,7
6037460502,Census Tract 4605.02,460502,4277,2320,13,0,1572,0,104,268,54.24,0.3,0,36.75,0,2.43,6.27,3744,533,87.54,12.46
6037460600,Census Tract 4606,460600,4416,3072,0,0,988,0,57,299,69.57,0,0,22.37,0,1.29,6.77,4106,310,92.98,7.02
6037460700,Census Tract 4607,460700,5139,3374,141,0,1328,0,102,194,65.65,2.74,0,25.84,0,1.98,3.78,4524,615,88.03,11.97
6037460800,Census Tract 4608,460800,3103,2378,210,16,447,0,19,33,76.64,6.77,0.52,14.41,0,0.61,1.06,2764,339,89.08,10.92
6037460900,Census Tract 4609,460900,6731,2149,1093,0,676,0,2466,347,31.93,16.24,0,10.04,0,36.64,5.16,2757,3974,40.96,59.04
6037461000,Census Tract 4610,461000,6249,2053,2195,49,233,0,1504,215,32.85,35.13,0.78,3.73,0,24.07,3.44,3143,3106,50.3,49.7
6037461100,Census Tract 4611,461100,5419,2279,1279,195,161,0,1280,225,42.06,23.6,3.6,2.97,0,23.62,4.15,3032,2387,55.95,44.05
6037461200,Census Tract 4612,461200,4535,3394,521,8,240,0,217,155,74.84,11.49,0.18,5.29,0,4.79,3.42,3759,776,82.89,17.11
6037461300,Census Tract 4613,461300,6840,5043,251,40,783,5,450,268,73.73,3.67,0.58,11.45,0.07,6.58,3.92,5635,1205,82.38,17.62
6037461400,Census Tract 4614,461400,3119,2151,194,0,250,0,246,278,68.96,6.22,0,8.02,0,7.89,8.91,2154,965,69.06,30.94
6037461501,Census Tract 4615.01,461501,3971,1749,679,0,500,0,815,228,44.04,17.1,0,12.59,0,20.52,5.74,2051,1920,51.65,48.35
6037461502,Census Tract 4615.02,461502,6423,2586,1041,0,497,30,1901,368,40.26,16.21,0,7.74,0.47,29.6,5.73,2983,3440,46.44,53.56
6037461600,Census Tract 4616,461600,6058,2079,839,38,702,0,2078,322,34.32,13.85,0.63,11.59,0,34.3,5.32,2620,3438,43.25,56.75
6037461700,Census Tract 4617,461700,1526,1053,175,0,150,0,110,38,69,11.47,0,9.83,0,7.21,2.49,1280,246,83.88,16.12
6037461901,Census Tract 4619.01,461901,5051,2062,781,27,439,0,1558,184,40.82,15.46,0.53,8.69,0,30.85,3.64,2158,2893,42.72,57.28
6037461902,Census Tract 4619.02,461902,1801,827,232,0,541,0,88,113,45.92,12.88,0,30.04,0,4.89,6.27,1578,223,87.62,12.38
6037462001,Census Tract 4620.01,462001,4460,1256,387,0,183,133,2376,125,28.16,8.68,0,4.1,2.98,53.27,2.8,1154,3306,25.87,74.13
6037462002,Census Tract 4620.02,462002,4043,907,585,28,67,19,2317,120,22.43,14.47,0.69,1.66,0.47,57.31,2.97,1153,2890,28.52,71.48
6037462100,Census Tract 4621,462100,5748,2102,462,71,452,0,2345,316,36.57,8.04,1.24,7.86,0,40.8,5.5,2241,3507,38.99,61.01
6037462201,Census Tract 4622.01,462201,3941,1947,361,104,643,0,652,234,49.4,9.16,2.64,16.32,0,16.54,5.94,2610,1331,66.23,33.77
6037462202,Census Tract 4622.02,462202,2775,1355,222,0,859,0,228,111,48.83,8,0,30.95,0,8.22,4,2346,429,84.54,15.46
6037462301,Census Tract 4623.01,462301,5265,2301,469,30,382,0,1830,253,43.7,8.91,0.57,7.26,0,34.76,4.81,2023,3242,38.42,61.58
6037462302,Census Tract 4623.02,462302,3213,1416,170,0,861,0,595,171,44.07,5.29,0,26.8,0,18.52,5.32,2187,1026,68.07,31.93
6037462400,Census Tract 4624,462400,3944,2545,186,33,332,38,551,259,64.53,4.72,0.84,8.42,0.96,13.97,6.57,2774,1170,70.33,29.67
6037462500,Census Tract 4625,462500,6146,4331,253,0,1118,0,123,321,70.47,4.12,0,18.19,0,2,5.22,4911,1235,79.91,20.09
6037462600,Census Tract 4626,462600,2152,1523,158,7,309,0,102,53,70.77,7.34,0.33,14.36,0,4.74,2.46,1618,534,75.19,24.81
6037462700,Census Tract 4627,462700,5413,2644,284,0,1108,0,1117,260,48.85,5.25,0,20.47,0,20.64,4.8,3173,2240,58.62,41.38
6037462800,Census Tract 4628,462800,2827,1567,246,0,532,15,325,142,55.43,8.7,0,18.82,0.53,11.5,5.02,1897,930,67.1,32.9
6037462900,Census Tract 4629,462900,3797,2708,180,0,528,0,234,147,71.32,4.74,0,13.91,0,6.16,3.87,2516,1281,66.26,33.74
6037463000,Census Tract 4630,463000,2665,1534,154,0,793,0,72,112,57.56,5.78,0,29.76,0,2.7,4.2,2257,408,84.69,15.31
6037463101,Census Tract 4631.01,463101,2373,1214,106,8,778,0,125,142,51.16,4.47,0.34,32.79,0,5.27,5.98,1627,746,68.56,31.44
6037463102,Census Tract 4631.02,463102,3878,1908,92,24,1274,12,443,125,49.2,2.37,0.62,32.85,0.31,11.42,3.22,2384,1494,61.47,38.53
6037463200,Census Tract 4632,463200,3563,1758,204,0,998,18,404,181,49.34,5.73,0,28.01,0.51,11.34,5.08,2744,819,77.01,22.99
6037463300,Census Tract 4633,463300,1970,1078,93,0,520,0,184,95,54.72,4.72,0,26.4,0,9.34,4.82,1566,404,79.49,20.51
6037463400,Census Tract 4634,463400,5787,2792,379,16,1615,0,778,207,48.25,6.55,0.28,27.91,0,13.44,3.58,4535,1252,78.37,21.63
6037463500,Census Tract 4635,463500,5982,3444,330,20,1615,4,389,180,57.57,5.52,0.33,27,0.07,6.5,3.01,5114,868,85.49,14.51
6037463601,Census Tract 4636.01,463601,5988,3239,145,0,1841,33,429,301,54.09,2.42,0,30.74,0.55,7.16,5.03,4753,1235,79.38,20.62
6037463602,Census Tract 4636.02,463602,6057,2957,565,32,1937,0,199,367,48.82,9.33,0.53,31.98,0,3.29,6.06,5007,1050,82.66,17.34
6037463700,Census Tract 4637,463700,3138,2122,190,0,444,0,146,236,67.62,6.05,0,14.15,0,4.65,7.52,2745,393,87.48,12.52
6037463800,Census Tract 4638,463800,4066,2944,95,0,681,0,75,271,72.41,2.34,0,16.75,0,1.84,6.67,3590,476,88.29,11.71
6037463900,Census Tract 4639,463900,3290,2253,298,27,381,0,170,161,68.48,9.06,0.82,11.58,0,5.17,4.89,2807,483,85.32,14.68
6037464000,Census Tract 4640,464000,5623,3282,519,0,1447,0,114,261,58.37,9.23,0,25.73,0,2.03,4.64,4733,890,84.17,15.83
6037464100,Census Tract 4641,464100,7121,2501,56,0,4162,27,129,246,35.12,0.79,0,58.45,0.38,1.81,3.45,6646,475,93.33,6.67
6037464200,Census Tract 4642,464200,6073,1656,190,0,3817,0,250,160,27.27,3.13,0,62.85,0,4.12,2.63,5723,350,94.24,5.76
6037480002,Census Tract 4800.02,480002,3623,1345,69,0,1837,0,345,27,37.12,1.9,0,50.7,0,9.52,0.75,2890,733,79.77,20.23
6037480011,Census Tract 4800.11,480011,5466,1395,28,35,2505,7,1395,101,25.52,0.51,0.64,45.83,0.13,25.52,1.85,3489,1977,63.83,36.17
6037480012,Census Tract 4800.12,480012,4975,1234,51,0,3051,0,454,185,24.8,1.03,0,61.33,0,9.13,3.72,4010,965,80.6,19.4
6037480101,Census Tract 4801.01,480101,3731,612,3,15,2746,0,190,165,16.4,0.08,0.4,73.6,0,5.09,4.42,3340,391,89.52,10.48
6037480102,Census Tract 4801.02,480102,4487,1316,97,73,2599,0,240,162,29.33,2.16,1.63,57.92,0,5.35,3.61,3529,958,78.65,21.35
6037480201,Census Tract 4802.01,480201,3787,1643,49,0,1468,0,457,170,43.39,1.29,0,38.76,0,12.07,4.49,2878,909,76,24
6037480202,Census Tract 4802.02,480202,2553,764,27,30,1121,0,462,149,29.93,1.06,1.18,43.91,0,18.1,5.84,1821,732,71.33,28.67
6037480302,Census Tract 4803.02,480302,4672,1606,41,99,1991,8,713,214,34.38,0.88,2.12,42.62,0.17,15.26,4.58,3011,1661,64.45,35.55
6037480303,Census Tract 4803.03,480303,4103,833,230,0,1826,13,1113,88,20.3,5.61,0,44.5,0.32,27.13,2.14,2285,1818,55.69,44.31
6037480304,Census Tract 4803.04,480304,4506,732,77,54,2445,0,1018,180,16.25,1.71,1.2,54.26,0,22.59,3.99,2958,1548,65.65,34.35
6037480400,Census Tract 4804,480400,5538,1689,205,25,2687,0,631,301,30.5,3.7,0.45,48.52,0,11.39,5.44,3949,1589,71.31,28.69
6037480500,Census Tract 4805,480500,5108,3254,3,0,1437,0,184,230,63.7,0.06,0,28.13,0,3.6,4.5,4308,800,84.34,15.66
6037480600,Census Tract 4806,480600,8038,4844,518,15,1752,0,432,477,60.26,6.44,0.19,21.8,0,5.37,5.93,6479,1559,80.6,19.4
6037480702,Census Tract 4807.02,480702,4284,1947,220,0,1823,0,94,200,45.45,5.14,0,42.55,0,2.19,4.67,3569,715,83.31,16.69
6037480703,Census Tract 4807.03,480703,3612,1907,136,0,1286,0,116,167,52.8,3.77,0,35.6,0,3.21,4.62,2885,727,79.87,20.13
6037480704,Census Tract 4807.04,480704,4619,2287,45,44,1520,0,252,471,49.51,0.97,0.95,32.91,0,5.46,10.2,3675,944,79.56,20.44
6037480802,Census Tract 4808.02,480802,3162,861,5,0,1173,3,1005,115,27.23,0.16,0,37.1,0.09,31.78,3.64,1479,1683,46.77,53.23
6037480803,Census Tract 4808.03,480803,3699,1321,50,42,853,0,1202,231,35.71,1.35,1.14,23.06,0,32.5,6.24,1478,2221,39.96,60.04
6037480804,Census Tract 4808.04,480804,4892,1038,193,0,2300,0,1019,342,21.22,3.95,0,47.02,0,20.83,6.99,2998,1894,61.28,38.72
6037480901,Census Tract 4809.01,480901,5407,900,197,0,2687,0,1539,84,16.65,3.64,0,49.69,0,28.46,1.55,3289,2118,60.83,39.17
6037480902,Census Tract 4809.02,480902,4109,973,71,33,1969,0,1017,46,23.68,1.73,0.8,47.92,0,24.75,1.12,2302,1807,56.02,43.98
6037480903,Census Tract 4809.03,480903,3248,590,28,6,2096,0,420,108,18.17,0.86,0.18,64.53,0,12.93,3.33,2393,855,73.68,26.32
6037481001,Census Tract 4810.01,481001,4369,958,37,6,2608,0,686,74,21.93,0.85,0.14,59.69,0,15.7,1.69,3183,1186,72.85,27.15
6037481002,Census Tract 4810.02,481002,5646,936,14,0,2998,28,1467,203,16.58,0.25,0,53.1,0.5,25.98,3.6,3613,2033,63.99,36.01
6037481101,Census Tract 4811.01,481101,4513,1342,72,11,2080,14,930,64,29.74,1.6,0.24,46.09,0.31,20.61,1.42,2707,1806,59.98,40.02
6037481102,Census Tract 4811.02,481102,4000,835,56,0,2611,0,292,206,20.88,1.4,0,65.28,0,7.3,5.15,3221,779,80.53,19.48
6037481103,Census Tract 4811.03,481103,4926,698,16,15,2528,0,1596,73,14.17,0.32,0.3,51.32,0,32.4,1.48,2847,2079,57.8,42.2
6037481201,Census Tract 4812.01,481201,3910,486,24,0,2473,0,876,51,12.43,0.61,0,63.25,0,22.4,1.3,2783,1127,71.18,28.82
6037481202,Census Tract 4812.02,481202,6188,1130,7,10,3548,0,1231,262,18.26,0.11,0.16,57.34,0,19.89,4.23,4165,2023,67.31,32.69
6037481300,Census Tract 4813,481300,3299,554,17,8,2219,6,471,24,16.79,0.52,0.24,67.26,0.18,14.28,0.73,2360,939,71.54,28.46
6037481401,Census Tract 4814.01,481401,6267,686,3,17,4785,0,694,82,10.95,0.05,0.27,76.35,0,11.07,1.31,5194,1073,82.88,17.12
6037481402,Census Tract 4814.02,481402,6598,903,20,0,4626,50,836,163,13.69,0.3,0,70.11,0.76,12.67,2.47,5277,1321,79.98,20.02
6037481500,Census Tract 4815,481500,4489,496,58,0,3400,0,444,91,11.05,1.29,0,75.74,0,9.89,2.03,3751,738,83.56,16.44
6037481603,Census Tract 4816.03,481603,3486,395,168,65,2314,160,328,56,11.33,4.82,1.86,66.38,4.59,9.41,1.61,2841,645,81.5,18.5
6037481604,Census Tract 4816.04,481604,3701,875,64,11,2132,0,605,14,23.64,1.73,0.3,57.61,0,16.35,0.38,2523,1178,68.17,31.83
6037481605,Census Tract 4816.05,481605,2831,575,0,16,1790,7,358,85,20.31,0,0.57,63.23,0.25,12.65,3,1937,894,68.42,31.58
6037481606,Census Tract 4816.06,481606,5013,603,279,21,3395,0,653,62,12.03,5.57,0.42,67.72,0,13.03,1.24,3810,1203,76,24
6037481711,Census Tract 4817.11,481711,4246,310,15,0,3618,75,213,15,7.3,0.35,0,85.21,1.77,5.02,0.35,3837,409,90.37,9.63
6037481712,Census Tract 4817.12,481712,5329,537,0,0,4180,83,503,26,10.08,0,0,78.44,1.56,9.44,0.49,4316,1013,80.99,19.01
6037481713,Census Tract 4817.13,481713,2736,127,0,26,2127,0,447,9,4.64,0,0.95,77.74,0,16.34,0.33,2172,564,79.39,20.61
6037481714,Census Tract 4817.14,481714,2739,202,11,0,2385,17,56,68,7.37,0.4,0,87.08,0.62,2.04,2.48,2559,180,93.43,6.57
6037481800,Census Tract 4818,481800,2558,723,6,0,1571,0,199,59,28.26,0.23,0,61.42,0,7.78,2.31,2009,549,78.54,21.46
6037481901,Census Tract 4819.01,481901,5775,2041,47,5,1987,0,1577,118,35.34,0.81,0.09,34.41,0,27.31,2.04,2859,2916,49.51,50.49
6037481902,Census Tract 4819.02,481902,3443,1233,124,17,1094,0,942,33,35.81,3.6,0.49,31.77,0,27.36,0.96,1568,1875,45.54,54.46
6037482001,Census Tract 4820.01,482001,2650,299,0,0,2130,0,173,48,11.28,0,0,80.38,0,6.53,1.81,2274,376,85.81,14.19
6037482002,Census Tract 4820.02,482002,6760,660,97,61,4153,12,1683,94,9.76,1.43,0.9,61.43,0.18,24.9,1.39,4619,2141,68.33,31.67
6037482101,Census Tract 4821.01,482101,4750,748,14,0,3196,77,644,71,15.75,0.29,0,67.28,1.62,13.56,1.49,3575,1175,75.26,24.74
6037482102,Census Tract 4821.02,482102,2943,692,52,28,1736,0,301,134,23.51,1.77,0.95,58.99,0,10.23,4.55,2023,920,68.74,31.26
6037482201,Census Tract 4822.01,482201,4076,488,1,0,2885,0,641,61,11.97,0.02,0,70.78,0,15.73,1.5,3016,1060,73.99,26.01
6037482202,Census Tract 4822.02,482202,5087,418,70,26,3657,11,871,34,8.22,1.38,0.51,71.89,0.22,17.12,0.67,3841,1246,75.51,24.49
6037482301,Census Tract 4823.01,482301,4941,357,25,0,3868,0,677,14,7.23,0.51,0,78.28,0,13.7,0.28,3998,943,80.91,19.09
6037482303,Census Tract 4823.03,482303,6156,615,0,58,4087,0,1369,27,9.99,0,0.94,66.39,0,22.24,0.44,4259,1897,69.18,30.82
6037482304,Census Tract 4823.04,482304,3216,633,52,0,1592,0,866,73,19.68,1.62,0,49.5,0,26.93,2.27,1782,1434,55.41,44.59
6037482401,Census Tract 4824.01,482401,3670,656,0,35,2006,0,950,23,17.87,0,0.95,54.66,0,25.89,0.63,2116,1554,57.66,42.34
6037482402,Census Tract 4824.02,482402,7566,744,109,0,3796,0,2876,41,9.83,1.44,0,50.17,0,38.01,0.54,4126,3440,54.53,45.47
6037482502,Census Tract 4825.02,482502,3310,412,22,0,2560,0,272,44,12.45,0.66,0,77.34,0,8.22,1.33,2630,680,79.46,20.54
6037482503,Census Tract 4825.03,482503,4293,725,52,116,2574,0,638,188,16.89,1.21,2.7,59.96,0,14.86,4.38,2946,1347,68.62,31.38
6037482521,Census Tract 4825.21,482521,5842,1318,35,10,3199,0,1142,138,22.56,0.6,0.17,54.76,0,19.55,2.36,3616,2226,61.9,38.1
6037482522,Census Tract 4825.22,482522,4478,1575,17,7,2026,0,720,133,35.17,0.38,0.16,45.24,0,16.08,2.97,2411,2067,53.84,46.16
6037482600,Census Tract 4826,482600,6262,1147,0,149,3815,0,1038,113,18.32,0,2.38,60.92,0,16.58,1.8,4452,1810,71.1,28.9
6037482701,Census Tract 4827.01,482701,4323,883,13,0,1545,0,1842,40,20.43,0.3,0,35.74,0,42.61,0.93,1687,2636,39.02,60.98
6037482702,Census Tract 4827.02,482702,2373,689,27,4,1106,0,426,121,29.03,1.14,0.17,46.61,0,17.95,5.1,1364,1009,57.48,42.52
6037482800,Census Tract 4828,482800,4524,752,115,37,2383,10,1039,188,16.62,2.54,0.82,52.67,0.22,22.97,4.16,2712,1812,59.95,40.05
6037500100,Census Tract 5001,500100,4840,3010,5,25,795,0,829,176,62.19,0.1,0.52,16.43,0,17.13,3.64,2967,1873,61.3,38.7
6037500201,Census Tract 5002.01,500201,7267,5592,29,0,549,0,829,268,76.95,0.4,0,7.55,0,11.41,3.69,5056,2211,69.57,30.43
6037500202,Census Tract 5002.02,500202,4988,2961,33,46,1039,0,703,206,59.36,0.66,0.92,20.83,0,14.09,4.13,2707,2281,54.27,45.73
6037500300,Census Tract 5003,500300,2973,1906,26,0,481,0,461,99,64.11,0.87,0,16.18,0,15.51,3.33,1364,1609,45.88,54.12
6037500402,Census Tract 5004.02,500402,4856,1662,0,42,21,0,3077,54,34.23,0,0.86,0.43,0,63.36,1.11,117,4739,2.41,97.59
6037500403,Census Tract 5004.03,500403,3829,2388,0,82,298,0,1043,18,62.37,0,2.14,7.78,0,27.24,0.47,534,3295,13.95,86.05
6037500404,Census Tract 5004.04,500404,4551,2120,24,0,310,0,2012,85,46.58,0.53,0,6.81,0,44.21,1.87,813,3738,17.86,82.14
6037500500,Census Tract 5005,500500,2703,1435,23,15,226,0,995,9,53.09,0.85,0.55,8.36,0,36.81,0.33,376,2327,13.91,86.09
6037500600,Census Tract 5006,500600,4912,2195,0,16,100,0,2518,83,44.69,0,0.33,2.04,0,51.26,1.69,177,4735,3.6,96.4
6037500700,Census Tract 5007,500700,7150,3995,28,23,78,0,2768,258,55.87,0.39,0.32,1.09,0,38.71,3.61,483,6667,6.76,93.24
6037500800,Census Tract 5008,500800,5362,2460,77,77,62,0,2563,123,45.88,1.44,1.44,1.16,0,47.8,2.29,479,4883,8.93,91.07
6037500900,Census Tract 5009,500900,6363,2999,134,13,273,3,2794,147,47.13,2.11,0.2,4.29,0.05,43.91,2.31,619,5744,9.73,90.27
6037501001,Census Tract 5010.01,501001,3046,1104,0,132,16,0,1758,36,36.24,0,4.33,0.53,0,57.72,1.18,232,2814,7.62,92.38
6037501002,Census Tract 5010.02,501002,5013,2005,26,30,66,0,2785,101,40,0.52,0.6,1.32,0,55.56,2.01,756,4257,15.08,84.92
6037501200,Census Tract 5012,501200,4864,1875,24,42,438,0,2243,242,38.55,0.49,0.86,9,0,46.11,4.98,1313,3551,26.99,73.01
6037501300,Census Tract 5013,501300,7154,3896,95,29,212,0,2392,530,54.46,1.33,0.41,2.96,0,33.44,7.41,1881,5273,26.29,73.71
6037501400,Census Tract 5014,501400,3669,1688,59,78,110,0,1668,66,46.01,1.61,2.13,3,0,45.46,1.8,650,3019,17.72,82.28
6037501501,Census Tract 5015.01,501501,2272,1235,0,8,222,0,642,165,54.36,0,0.35,9.77,0,28.26,7.26,1007,1265,44.32,55.68
6037501503,Census Tract 5015.03,501503,5280,2221,40,142,106,0,2468,303,42.06,0.76,2.69,2.01,0,46.74,5.74,1426,3854,27.01,72.99
6037501504,Census Tract 5015.04,501504,3369,1100,31,25,285,0,1852,76,32.65,0.92,0.74,8.46,0,54.97,2.26,757,2612,22.47,77.53
6037501600,Census Tract 5016,501600,7769,4726,186,47,634,27,2006,143,60.83,2.39,0.6,8.16,0.35,25.82,1.84,3445,4324,44.34,55.66
6037501700,Census Tract 5017,501700,3425,2465,9,0,138,0,750,63,71.97,0.26,0,4.03,0,21.9,1.84,1450,1975,42.34,57.66
6037501802,Census Tract 5018.02,501802,3311,1568,195,0,53,0,1464,31,47.36,5.89,0,1.6,0,44.22,0.94,785,2526,23.71,76.29
6037501803,Census Tract 5018.03,501803,4427,1376,51,29,45,0,2870,56,31.08,1.15,0.66,1.02,0,64.83,1.26,562,3865,12.69,87.31
6037501804,Census Tract 5018.04,501804,2175,710,56,0,73,0,1310,26,32.64,2.57,0,3.36,0,60.23,1.2,429,1746,19.72,80.28
6037501900,Census Tract 5019,501900,4153,2222,89,67,68,0,1489,218,53.5,2.14,1.61,1.64,0,35.85,5.25,1012,3141,24.37,75.63
6037502003,Census Tract 5020.03,502003,2634,1049,16,21,35,0,1497,16,39.83,0.61,0.8,1.33,0,56.83,0.61,448,2186,17.01,82.99
6037502004,Census Tract 5020.04,502004,4251,1300,56,0,200,0,2593,102,30.58,1.32,0,4.7,0,61,2.4,594,3657,13.97,86.03
6037502005,Census Tract 5020.05,502005,4930,2185,84,10,90,0,2383,178,44.32,1.7,0.2,1.83,0,48.34,3.61,1443,3487,29.27,70.73
6037502100,Census Tract 5021,502100,5036,2307,58,60,68,24,2350,169,45.81,1.15,1.19,1.35,0.48,46.66,3.36,949,4087,18.84,81.16
6037502200,Census Tract 5022,502200,6937,3482,10,60,193,69,2933,190,50.19,0.14,0.86,2.78,0.99,42.28,2.74,612,6325,8.82,91.18
6037502301,Census Tract 5023.01,502301,5794,1832,55,141,28,0,3458,280,31.62,0.95,2.43,0.48,0,59.68,4.83,463,5331,7.99,92.01
6037502302,Census Tract 5023.02,502302,2970,895,120,0,52,6,1835,62,30.13,4.04,0,1.75,0.2,61.78,2.09,314,2656,10.57,89.43
6037502401,Census Tract 5024.01,502401,4957,2847,55,0,168,15,1836,36,57.43,1.11,0,3.39,0.3,37.04,0.73,671,4286,13.54,86.46
6037502402,Census Tract 5024.02,502402,3874,2371,2,13,23,5,1402,58,61.2,0.05,0.34,0.59,0.13,36.19,1.5,330,3544,8.52,91.48
6037502500,Census Tract 5025,502500,4274,2367,12,115,17,29,1685,49,55.38,0.28,2.69,0.4,0.68,39.42,1.15,249,4025,5.83,94.17
6037502601,Census Tract 5026.01,502601,6939,4244,158,32,87,0,2342,76,61.16,2.28,0.46,1.25,0,33.75,1.1,609,6330,8.78,91.22
6037502602,Census Tract 5026.02,502602,4477,2811,122,0,70,0,1264,210,62.79,2.73,0,1.56,0,28.23,4.69,559,3918,12.49,87.51
6037502700,Census Tract 5027,502700,6919,2996,352,84,185,9,3043,250,43.3,5.09,1.21,2.67,0.13,43.98,3.61,1484,5435,21.45,78.55
6037502801,Census Tract 5028.01,502801,6468,3501,28,47,167,0,2489,236,54.13,0.43,0.73,2.58,0,38.48,3.65,1127,5341,17.42,82.58
6037502802,Census Tract 5028.02,502802,3221,1339,244,19,809,0,704,106,41.57,7.58,0.59,25.12,0,21.86,3.29,1548,1673,48.06,51.94
6037502901,Census Tract 5029.01,502901,5816,3083,62,17,165,9,2192,288,53.01,1.07,0.29,2.84,0.15,37.69,4.95,1408,4408,24.21,75.79
6037502902,Census Tract 5029.02,502902,4168,1249,17,106,177,15,2533,71,29.97,0.41,2.54,4.25,0.36,60.77,1.7,481,3687,11.54,88.46
6037503000,Census Tract 5030,503000,5606,1928,0,295,130,0,3053,200,34.39,0,5.26,2.32,0,54.46,3.57,609,4997,10.86,89.14
6037503103,Census Tract 5031.03,503103,5204,1757,11,0,324,0,3072,40,33.76,0.21,0,6.23,0,59.03,0.77,768,4436,14.76,85.24
